dataset,batch_size,layer,top-n,precision,recall,f1
ml-100k,32,5,20,0.6554742938447298,0.9153439153439152,0.7418632639440805
ml-100k,32,5,25,0.6623978167628962,0.9470899470899472,0.7579587157398022
ml-100k,32,5,30,0.6760941914248794,0.9735449735449736,0.7748382184652642
ml-100k,32,5,35,0.6752625173155418,0.9788359788359788,0.7778635636491426
ml-100k,32,5,5,0.5387125220458554,0.6613756613756614,0.5783698664651046
ml-100k,32,5,10,0.6049760644998741,0.8306878306878307,0.6800890173906048
ml-100k,32,5,15,0.6571348404681737,0.91005291005291,0.7405339066428065
ml-100k,32,5,20,0.6470449744259268,0.9312169312169312,0.7409426712928114
ml-100k,32,5,25,0.6407184141894693,0.9470899470899472,0.7412465250131989
ml-100k,32,5,30,0.6522010377809829,0.9682539682539684,0.7576923362184457
ml-100k,32,5,35,0.6583061345595078,0.984126984126984,0.7666062857631369
ml-100k,32,5,5,0.5738977072310406,0.671957671957672,0.606517174771143
ml-100k,32,5,10,0.6475560594608213,0.8465608465608465,0.7162310352786544
ml-100k,32,5,15,0.6687217984837033,0.91005291005291,0.7521239019924457
ml-100k,32,5,20,0.6725837360757996,0.9365079365079364,0.7651889199562409
ml-100k,32,5,25,0.6625374551961853,0.9523809523809524,0.7622508967482141
ml-100k,32,5,30,0.6742495720553611,0.9735449735449736,0.7779154670753904
ml-100k,32,5,35,0.6777821687252126,0.9788359788359788,0.7825473957232233
ml-100k,32,5,5,0.5852733686067019,0.7195767195767195,0.6279037540942303
ml-100k,32,5,10,0.6422398589065256,0.8624338624338624,0.7137320256601302
ml-100k,32,5,15,0.6699763640239831,0.9312169312169312,0.7543500684839753
ml-100k,32,5,20,0.6668050941756037,0.9365079365079364,0.7566642374920988
ml-100k,32,5,25,0.6785681693171004,0.9523809523809524,0.7716602895687886
ml-100k,32,5,30,0.682605861846714,0.9735449735449736,0.7819612143940594
ml-100k,32,5,35,0.6804612075876443,0.9788359788359788,0.783118725625202
ml-100k,32,5,5,0.5163139329805996,0.6507936507936508,0.5602628705803309
ml-100k,32,5,10,0.6082283530696229,0.8412698412698413,0.6856913817931558
ml-100k,32,5,15,0.6730135384897289,0.9417989417989416,0.7640669318159611
ml-100k,32,5,20,0.670471011507426,0.9523809523809524,0.7659941847558017
ml-100k,32,5,25,0.6756083345018921,0.9682539682539684,0.7754265779721071
ml-100k,32,5,30,0.6619624123892308,0.9682539682539684,0.7677626018836388
ml-100k,32,5,35,0.6590912080742797,0.9788359788359788,0.7685287997132372
ml-100k,32,6,5,0.5589947089947089,0.6666666666666666,0.596334089191232
ml-100k,32,6,10,0.6286029226505416,0.8412698412698413,0.6999644929469491
ml-100k,32,6,15,0.6370326616358363,0.8941798941798942,0.7230212128527823
ml-100k,32,6,20,0.6465424786853359,0.9523809523809524,0.7451462204678578
ml-100k,32,6,25,0.6485074321171918,0.9629629629629628,0.7511462233314458
ml-100k,32,6,30,0.6336206062984645,0.9629629629629628,0.7426014363364132
ml-100k,32,6,35,0.6415959325643276,0.9735449735449736,0.7516680064453679
ml-100k,32,6,5,0.5619929453262786,0.6931216931216931,0.6055933484504913
ml-100k,32,6,10,0.6431447887797094,0.873015873015873,0.7189433780937049
ml-100k,32,6,15,0.6638121578597768,0.9417989417989416,0.7541388520068882
ml-100k,32,6,20,0.6747979222769138,0.9682539682539684,0.7712990218380935
ml-100k,32,6,25,0.672701835633675,0.9788359788359788,0.7743031139474614
ml-100k,32,6,30,0.6658853799474961,0.984126984126984,0.772764691373854
ml-100k,32,6,35,0.6516406017605053,0.9841269841269841,0.7638374425730757
ml-100k,32,6,5,0.5987654320987654,0.7142857142857143,0.6377844965146552
ml-100k,32,6,10,0.6367031997984379,0.8518518518518519,0.7086546023053959
ml-100k,32,6,15,0.6629514518403408,0.9153439153439152,0.7454284665184892
ml-100k,32,6,20,0.6608619611187305,0.9365079365079364,0.7542474542411368
ml-100k,32,6,25,0.6600237482725565,0.9365079365079364,0.7547774636846524
ml-100k,32,6,30,0.6779072660430467,0.9788359788359788,0.7794135029701961
ml-100k,32,6,35,0.6716685438308799,0.9788359788359788,0.7766844118186477
ml-100k,32,6,5,0.5515873015873016,0.6613756613756614,0.5867976820357772
ml-100k,32,6,10,0.6155265810027715,0.8095238095238095,0.6805244432228559
ml-100k,32,6,15,0.6366233854329092,0.8677248677248677,0.7143327540988359
ml-100k,32,6,20,0.672738020357068,0.925925925925926,0.7575023513036205
ml-100k,32,6,25,0.665416849975166,0.9470899470899472,0.7586496579855029
ml-100k,32,6,30,0.6662438462391778,0.9576719576719576,0.7634643104744357
ml-100k,32,6,35,0.6546543999131136,0.9576719576719576,0.7549301541989314
ml-100k,32,6,5,0.56331569664903,0.671957671957672,0.598933400520702
ml-100k,32,6,10,0.6340891912320483,0.8201058201058201,0.6956032457285589
ml-100k,32,6,15,0.6719933652473334,0.9047619047619048,0.7510101619858858
ml-100k,32,6,20,0.6782704629810138,0.9312169312169312,0.7644950157346344
ml-100k,32,6,25,0.684425025298041,0.9470899470899472,0.7748805033681226
ml-100k,32,6,30,0.7024188895103928,0.9735449735449736,0.797087976813687
ml-100k,32,6,35,0.6953600046642703,0.9788359788359788,0.7946272038069244
ml-100k,32,6,5,0.6084656084656085,0.7407407407407407,0.6523095658016294
ml-100k,32,6,10,0.6723062064331905,0.91005291005291,0.7488085020764759
ml-100k,32,6,15,0.6808649610236911,0.9576719576719576,0.7711412043460729
ml-100k,32,6,20,0.6694775852879445,0.9788359788359788,0.7728504858072618
ml-100k,32,6,25,0.6644728064362775,0.9788359788359788,0.7711497837466869
ml-100k,32,6,30,0.6619401160865114,0.9894179894179894,0.7709598454144748
ml-100k,32,6,35,0.6582689173436342,0.9894179894179894,0.7701934132220127
ml-100k,32,6,5,0.5811287477954145,0.7089947089947091,0.6213151927437641
ml-100k,32,6,10,0.6552280171327789,0.8677248677248677,0.7260346847881862
ml-100k,32,6,15,0.6775389513484752,0.9206349206349206,0.7594760861764154
ml-100k,32,6,20,0.6702701550273912,0.9365079365079364,0.7607059978369398
ml-100k,32,6,25,0.6587322548807143,0.9417989417989416,0.7555965949441037
ml-100k,32,6,30,0.6661589793930449,0.9629629629629628,0.7699591206485509
ml-100k,32,6,35,0.6646852071749833,0.9682539682539684,0.7706036135070218
ml-100k,32,6,5,0.596031746031746,0.7248677248677249,0.6391408415217938
ml-100k,32,6,10,0.6643424036281179,0.8888888888888888,0.7380514840832301
ml-100k,32,6,15,0.6883586431205478,0.9259259259259259,0.7698480013606065
ml-100k,32,6,20,0.6834516159912983,0.9417989417989416,0.7721748387555061
ml-100k,32,6,25,0.6697832880022422,0.9576719576719576,0.7686232847006759
ml-100k,32,6,30,0.6693664812399148,0.9788359788359788,0.7734514111532934
ml-100k,32,6,35,0.6668574668737053,0.9788359788359788,0.7735818822740488
ml-100k,32,6,5,0.574779541446208,0.7142857142857143,0.6189174435206181
ml-100k,32,6,10,0.6278344671201815,0.8359788359788359,0.6948332825316953
ml-100k,32,6,15,0.6480698901333822,0.9047619047619048,0.7307391259415931
ml-100k,32,6,20,0.6595861369670895,0.9365079365079364,0.7500552533929347
ml-100k,32,6,25,0.6776641650357803,0.9682539682539684,0.7713336920495801
ml-100k,32,6,30,0.6862447631078767,0.9788359788359788,0.7815849539826678
ml-100k,32,6,35,0.6747248293076845,0.984126984126984,0.7770343252273341
ml-100k,32,6,5,0.5510582010582011,0.6984126984126984,0.5985932644662803
ml-100k,32,6,10,0.6134731670445956,0.8095238095238095,0.6793091975631659
ml-100k,32,6,15,0.6655468135626867,0.91005291005291,0.7476045176177859
ml-100k,32,6,20,0.6809708956534354,0.9470899470899472,0.7714254991915254
ml-100k,32,6,25,0.6829650875285795,0.9576719576719576,0.7793630471194154
ml-100k,32,6,30,0.6881945463927379,0.9788359788359788,0.7893765967387584
ml-100k,32,6,35,0.6701165453890404,0.9788359788359788,0.7787480021874941
ml-100k,32,7,5,0.5798941798941799,0.7248677248677249,0.6259343243470229
ml-100k,32,7,10,0.6340031074158059,0.8571428571428571,0.7083049225906368
ml-100k,32,7,15,0.6550512685433321,0.9153439153439152,0.7415303736965737
ml-100k,32,7,20,0.663381932742835,0.9417989417989416,0.7554180858885183
ml-100k,32,7,25,0.6579738097356739,0.9629629629629628,0.7593130193218439
ml-100k,32,7,30,0.6471236704702313,0.9629629629629628,0.7516004541710407
ml-100k,32,7,35,0.6426466056101894,0.9735449735449736,0.7526026967311443
ml-100k,32,7,5,0.5059082892416226,0.6243386243386243,0.5456958091878727
ml-100k,32,7,10,0.6125241454606534,0.8306878306878307,0.6840507281216898
ml-100k,32,7,15,0.6409680413648668,0.9206349206349206,0.7330438451365768
ml-100k,32,7,20,0.6494427383316272,0.9470899470899472,0.7489874658916189
ml-100k,32,7,25,0.6541554799921304,0.9523809523809524,0.7544746172232383
ml-100k,32,7,30,0.6532580808010804,0.9629629629629628,0.7588885466570231
ml-100k,32,7,35,0.6431780288977796,0.9735449735449736,0.7541541280128368
ml-100k,32,7,5,0.5668430335097001,0.6772486772486772,0.6045519442344839
ml-100k,32,7,10,0.6759826152683296,0.8835978835978836,0.7472406781930592
ml-100k,32,7,15,0.6943936721714499,0.9470899470899472,0.7821317110009857
ml-100k,32,7,20,0.6725928686246146,0.9523809523809524,0.7709597725218084
ml-100k,32,7,25,0.6749818251568951,0.9629629629629628,0.7751761362750647
ml-100k,32,7,30,0.6797005858691937,0.9682539682539684,0.7822073749510724
ml-100k,32,7,35,0.6783154953980304,0.9735449735449736,0.7833210142685041
ml-100k,32,7,5,0.5139329805996473,0.6190476190476191,0.5497522465776433
ml-100k,32,7,10,0.6266061980347695,0.8465608465608465,0.6971890203302065
ml-100k,32,7,15,0.663226294575501,0.9259259259259259,0.7499016285221997
ml-100k,32,7,20,0.66424412401856,0.9470899470899472,0.7587461692329255
ml-100k,32,7,25,0.6711089469025977,0.9629629629629628,0.7704131936095453
ml-100k,32,7,30,0.6786196428843487,0.9788359788359788,0.7829014106392851
ml-100k,32,7,35,0.6807542031121391,0.9841269841269841,0.7867235925403367
ml-100k,32,7,5,0.5738095238095238,0.6825396825396826,0.6087931468883849
ml-100k,32,7,10,0.6373708742756362,0.8253968253968254,0.7006817697293888
ml-100k,32,7,15,0.6593884070074546,0.8941798941798942,0.7394159692712446
ml-100k,32,7,20,0.6512156714537667,0.9312169312169312,0.7457987408749543
ml-100k,32,7,25,0.6538382616549848,0.9470899470899472,0.7521924384330969
ml-100k,32,7,30,0.6536278228990401,0.9523809523809524,0.7556679100116243
ml-100k,32,7,35,0.6501829516339986,0.9576719576719576,0.7560675981873081
ml-100k,32,7,5,0.5871252204585538,0.6931216931216931,0.6221886285378349
ml-100k,32,7,10,0.669400352733686,0.8783068783068783,0.7370895418514465
ml-100k,32,7,15,0.6928437817326707,0.9259259259259259,0.7706811974552403
ml-100k,32,7,20,0.6933955668082652,0.9576719576719576,0.7832834682955511
ml-100k,32,7,25,0.6991059692187512,0.9735449735449736,0.7928005326728584
ml-100k,32,7,30,0.7007943261911516,0.9788359788359788,0.7970210535038704
ml-100k,32,7,35,0.6949893851041327,0.9841269841269841,0.7959309216836501
ml-100k,32,7,5,0.5667548500881834,0.6984126984126984,0.6086881666246745
ml-100k,32,7,10,0.6410829764004368,0.8571428571428571,0.7103762639476925
ml-100k,32,7,15,0.6654302047159191,0.9153439153439152,0.7456538739725926
ml-100k,32,7,20,0.6734498305926877,0.9417989417989416,0.7622223894361401
ml-100k,32,7,25,0.6655378589318831,0.9523809523809524,0.7626374064805904
ml-100k,32,7,30,0.6673558343065124,0.9682539682539684,0.7680905703879458
ml-100k,32,7,35,0.6596259682270745,0.9682539682539684,0.7645335030880163
ml-100k,32,7,5,0.5782186948853616,0.7142857142857143,0.6225833543293859
ml-100k,32,7,10,0.6181972789115646,0.8306878306878307,0.6878864769006791
ml-100k,32,7,15,0.6480223039746849,0.8994708994708994,0.7333101333519045
ml-100k,32,7,20,0.664468972428823,0.9206349206349206,0.7526981351046523
ml-100k,32,7,25,0.6588676738069829,0.9365079365079364,0.7526274336931775
ml-100k,32,7,30,0.6538870230957333,0.9523809523809524,0.7541148662420004
ml-100k,32,7,35,0.6596816631721225,0.9735449735449736,0.7645180650243583
ml-100k,32,7,5,0.5203703703703704,0.6560846560846559,0.5644998740236835
ml-100k,32,7,10,0.6078546233308139,0.8148148148148148,0.6786036714608142
ml-100k,32,7,15,0.6439746173873158,0.8994708994708994,0.7298656038704692
ml-100k,32,7,20,0.6560946255390698,0.9259259259259259,0.7461450399474808
ml-100k,32,7,25,0.65546275562984,0.9470899470899472,0.7521882622043154
ml-100k,32,7,30,0.6595823236863657,0.9576719576719576,0.7587318964040173
ml-100k,32,7,35,0.6661968565649335,0.9788359788359788,0.7708408290177718
ml-100k,32,7,5,0.5888007054673722,0.6931216931216931,0.6209666582682455
ml-100k,32,7,10,0.6528113714621652,0.8306878306878307,0.7135067469101083
ml-100k,32,7,15,0.6536659989040942,0.9047619047619048,0.7373511374678509
ml-100k,32,7,20,0.6566507272856479,0.9312169312169312,0.7493079395268335
ml-100k,32,7,25,0.6671942954856119,0.9576719576719576,0.7676732222466311
ml-100k,32,7,30,0.6692663749470675,0.9735449735449736,0.7746304258867142
ml-100k,32,7,35,0.6668962588780248,0.9894179894179894,0.7782203208086307
ml-100k,32,8,5,0.58994708994709,0.7089947089947091,0.6303099017384732
ml-100k,32,8,10,0.6595930964978584,0.8518518518518519,0.7223650541110858
ml-100k,32,8,15,0.6946849446849448,0.925925925925926,0.7716524867193204
ml-100k,32,8,20,0.6833118172090604,0.9470899470899472,0.7724482578034467
ml-100k,32,8,25,0.6733367799302564,0.9576719576719576,0.7704234842923958
ml-100k,32,8,30,0.6706664576328524,0.9735449735449736,0.7742141877640962
ml-100k,32,8,35,0.6637761434458126,0.9788359788359788,0.7717369353067647
ml-100k,32,8,5,0.5423280423280423,0.6613756613756614,0.5811791383219954
ml-100k,32,8,10,0.6130868396741412,0.7989417989417991,0.6766091932758599
ml-100k,32,8,15,0.6343934431236018,0.8624338624338624,0.7099672969420868
ml-100k,32,8,20,0.6715236201034028,0.9206349206349206,0.7562393070285778
ml-100k,32,8,25,0.6804467504864329,0.9470899470899472,0.7699982130208305
ml-100k,32,8,30,0.6891051005054311,0.9629629629629628,0.7828458614554394
ml-100k,32,8,35,0.6848452058977146,0.9735449735449736,0.7849790065943159
ml-100k,32,8,5,0.5944444444444444,0.7142857142857143,0.6361552028218695
ml-100k,32,8,10,0.6778785588309398,0.8835978835978836,0.7479990666732029
ml-100k,32,8,15,0.6839633323760309,0.925925925925926,0.7671135739382337
ml-100k,32,8,20,0.6918076217796105,0.9682539682539684,0.784829565876881
ml-100k,32,8,25,0.6876677743212953,0.9788359788359788,0.7855992038094428
ml-100k,32,8,30,0.6895253853710043,1.0,0.7932569110142096
ml-100k,32,8,35,0.6912791229624979,1.0,0.7969961254620257
ml-100k,32,8,5,0.5726631393298061,0.671957671957672,0.6056227429243303
ml-100k,32,8,10,0.6235869656504577,0.8359788359788359,0.6925661398117046
ml-100k,32,8,15,0.6512458734680957,0.8941798941798942,0.7308149009985301
ml-100k,32,8,20,0.6512254821047637,0.91005291005291,0.7362377294867836
ml-100k,32,8,25,0.6640344895845648,0.9417989417989416,0.7566811634678449
ml-100k,32,8,30,0.6634645790458116,0.9682539682539684,0.7646153511411778
ml-100k,32,8,35,0.6668434261884799,0.9841269841269841,0.7729711239004959
ml-100k,32,8,5,0.5855379188712522,0.7354497354497355,0.6335726883345931
ml-100k,32,8,10,0.6725329638028051,0.8783068783068783,0.7395812594225292
ml-100k,32,8,15,0.6904715507890111,0.9312169312169312,0.7688995941355314
ml-100k,32,8,20,0.685311720734223,0.9629629629629628,0.7793912108069713
ml-100k,32,8,25,0.6928466459899209,0.984126984126984,0.7934591338006526
ml-100k,32,8,30,0.6926845294720706,0.9894179894179894,0.7958620947635439
ml-100k,32,8,35,0.6837055527192626,0.9894179894179894,0.7909124622944589
ml-100k,32,8,5,0.5652557319223986,0.6507936507936508,0.5944486436549928
ml-100k,32,8,10,0.6602292768959435,0.8306878306878307,0.7197921126492555
ml-100k,32,8,15,0.6862812819162026,0.91005291005291,0.7632638500948985
ml-100k,32,8,20,0.7010503022757925,0.9470899470899472,0.7864803657800856
ml-100k,32,8,25,0.6976008930496866,0.9629629629629628,0.7898045034503887
ml-100k,32,8,30,0.6956300900745344,0.9735449735449736,0.7925997029676839
ml-100k,32,8,35,0.6899078533869039,0.9841269841269841,0.7933415064742141
ml-100k,32,8,5,0.5044973544973544,0.6243386243386243,0.5421348786428151
ml-100k,32,8,10,0.6407155454774502,0.8148148148148148,0.6990404216594692
ml-100k,32,8,15,0.6534915114280194,0.873015873015873,0.727545711323784
ml-100k,32,8,20,0.656219937004005,0.9153439153439152,0.7436484384500951
ml-100k,32,8,25,0.6715158991688445,0.9523809523809524,0.7654645235723214
ml-100k,32,8,30,0.6657231739953197,0.9629629629629628,0.7654512450070404
ml-100k,32,8,35,0.6765358663310651,0.9735449735449736,0.7774873044128527
ml-100k,32,8,5,0.6052028218694885,0.7248677248677249,0.6456874107667758
ml-100k,32,8,10,0.6629041740152851,0.8888888888888888,0.7363369434798006
ml-100k,32,8,15,0.6833942218862854,0.9523809523809524,0.7714738173730924
ml-100k,32,8,20,0.6939056974771259,0.9894179894179894,0.7926133875897992
ml-100k,32,8,25,0.6812991427253797,0.9894179894179894,0.7885401078233271
ml-100k,32,8,30,0.6723378876050179,0.9947089947089948,0.7842534654240952
ml-100k,32,8,35,0.6683196771591143,0.9947089947089948,0.7818199453980679
ml-100k,32,8,5,0.6096119929453263,0.7195767195767195,0.6461157302427144
ml-100k,32,8,10,0.6535714285714286,0.8518518518518519,0.7215643170530388
ml-100k,32,8,15,0.6679231996692315,0.8994708994708994,0.7489205895463439
ml-100k,32,8,20,0.6830177171447013,0.9365079365079364,0.7723669980752229
ml-100k,32,8,25,0.6781611539548048,0.9523809523809524,0.7740773597429399
ml-100k,32,8,30,0.6806019213348811,0.9629629629629628,0.7799155006687372
ml-100k,32,8,35,0.6753887128991557,0.9682539682539684,0.7785141321601784
ml-100k,32,8,5,0.5397707231040564,0.6613756613756614,0.5795414462081129
ml-100k,32,8,10,0.6184114386495339,0.8306878306878307,0.6891423831900022
ml-100k,32,8,15,0.6560216532438754,0.9153439153439152,0.7416738588909213
ml-100k,32,8,20,0.6840245966296385,0.9576719576719576,0.7763794539294564
ml-100k,32,8,25,0.6688333906471161,0.9682539682539684,0.7717610786620784
ml-100k,32,8,30,0.6652886939978443,0.9788359788359788,0.7727278094284891
ml-100k,32,8,35,0.6633003805652508,0.9841269841269841,0.7748066651732581
ml-100k,32,9,5,0.5156966490299824,0.6402116402116402,0.5556857310825566
ml-100k,32,9,10,0.6229171915679852,0.8148148148148148,0.6890950419981331
ml-100k,32,9,15,0.6694515067530941,0.9153439153439152,0.7521948817786451
ml-100k,32,9,20,0.6823800356713522,0.9576719576719576,0.7740450027618747
ml-100k,32,9,25,0.6780584768293011,0.9788359788359788,0.7775110880286151
ml-100k,32,9,30,0.6836645001002879,0.9841269841269841,0.7846191487653398
ml-100k,32,9,35,0.6745570504566883,0.9947089947089948,0.7829999971787187
ml-100k,32,9,5,0.5677248677248677,0.671957671957672,0.6014151339548165
ml-100k,32,9,10,0.6028974552784077,0.7989417989417991,0.6654394987728321
ml-100k,32,9,15,0.621291539148682,0.8571428571428571,0.6962152965617153
ml-100k,32,9,20,0.6473123070345294,0.8994708994708994,0.7296360733853214
ml-100k,32,9,25,0.6500568026435392,0.9206349206349206,0.7388701460060199
ml-100k,32,9,30,0.6566870913022863,0.9470899470899472,0.7521057442808033
ml-100k,32,9,35,0.6669540255267461,0.9735449735449736,0.7667649406127495
ml-100k,32,9,5,0.6087301587301587,0.7354497354497355,0.650403124212648
ml-100k,32,9,10,0.6322667338540354,0.8465608465608465,0.7054504941059564
ml-100k,32,9,15,0.6757999496094734,0.9417989417989416,0.7649049062035387
ml-100k,32,9,20,0.6688125586935111,0.9576719576719576,0.7652903322815029
ml-100k,32,9,25,0.6713541471060268,0.9682539682539684,0.7728258117745422
ml-100k,32,9,30,0.6710287116997627,0.9841269841269841,0.776743379633013
ml-100k,32,9,35,0.6679924600575599,0.984126984126984,0.7758416565577405
ml-100k,32,9,5,0.5620811287477954,0.6984126984126984,0.6068237171411774
ml-100k,32,9,10,0.6557277231880406,0.873015873015873,0.7259450572942637
ml-100k,32,9,15,0.6686128098826511,0.9206349206349206,0.753064181728981
ml-100k,32,9,20,0.6895720020720021,0.9523809523809524,0.7801407762820337
ml-100k,32,9,25,0.6880368676003596,0.9682539682539684,0.7846088746452137
ml-100k,32,9,30,0.6893017364299736,0.9788359788359788,0.7898697674944506
ml-100k,32,9,35,0.6863063131030843,0.9788359788359788,0.7895867854797498
ml-100k,32,9,5,0.5472663139329806,0.6402116402116402,0.5788485764676241
ml-100k,32,9,10,0.6389833711262283,0.8306878306878307,0.7028664859983352
ml-100k,32,9,15,0.6692722768119592,0.9153439153439152,0.7510986543592568
ml-100k,32,9,20,0.6732365345343869,0.9470899470899472,0.7648207914682925
ml-100k,32,9,25,0.6829844978654502,0.9735449735449736,0.7821261447954139
ml-100k,32,9,30,0.6770368266600856,0.9841269841269841,0.7801526919161086
ml-100k,32,9,35,0.680357863791091,0.9894179894179894,0.7837765223353165
ml-100k,32,9,5,0.540299823633157,0.6507936507936508,0.5761442848744436
ml-100k,32,9,10,0.6110733182161754,0.8253968253968254,0.6816651749191431
ml-100k,32,9,15,0.6635584873680113,0.91005291005291,0.7459197441887009
ml-100k,32,9,20,0.6877883564809212,0.9576719576719576,0.7771944142733863
ml-100k,32,9,25,0.6956420987043149,0.9629629629629628,0.7871223741740446
ml-100k,32,9,30,0.6996700945191453,0.984126984126984,0.7987374772126253
ml-100k,32,9,35,0.6945662950994911,0.9894179894179894,0.7965937398867032
ml-100k,32,9,5,0.6044973544973545,0.7513227513227513,0.6522927689594357
ml-100k,32,9,10,0.6600781053162005,0.8888888888888888,0.7323999927174532
ml-100k,32,9,15,0.6867566442963269,0.9470899470899472,0.7746251327496105
ml-100k,32,9,20,0.6877879469149311,0.9629629629629628,0.7798271378172752
ml-100k,32,9,25,0.6816859068677339,0.9788359788359788,0.7787429471618846
ml-100k,32,9,30,0.6781395707718333,0.9894179894179894,0.7814263266885341
ml-100k,32,9,35,0.6747982216328325,0.9894179894179894,0.7805240278135761
ml-100k,32,9,5,0.5375661375661376,0.6507936507936508,0.5755060048710842
ml-100k,32,9,10,0.6644872763920383,0.8465608465608465,0.7257449643070558
ml-100k,32,9,15,0.6929390274628371,0.9153439153439152,0.7694126618963221
ml-100k,32,9,20,0.7110885556165422,0.9629629629629628,0.7980446816376929
ml-100k,32,9,25,0.7048662830972131,0.9788359788359788,0.7995704217609471
ml-100k,32,9,30,0.7017341606326324,0.984126984126984,0.7987081927467278
ml-100k,32,9,35,0.6977699764475909,0.9894179894179894,0.7999299846464285
ml-100k,32,9,5,0.6386243386243385,0.7566137566137566,0.6767951625094482
ml-100k,32,9,10,0.6764445284286554,0.8835978835978836,0.7439957015353841
ml-100k,32,9,15,0.6859836078090046,0.9206349206349206,0.764444521657407
ml-100k,32,9,20,0.6916298575028734,0.9470899470899472,0.7781726220945576
ml-100k,32,9,25,0.6911325054065482,0.9682539682539684,0.7851425839220171
ml-100k,32,9,30,0.6852731043207235,0.9735449735449736,0.7855053055354266
ml-100k,32,9,35,0.6802267544947396,0.9788359788359788,0.7833839945440618
ml-100k,32,9,5,0.5782186948853616,0.7089947089947091,0.6221256403796086
ml-100k,32,9,10,0.6499517090786932,0.8571428571428571,0.7207253504872553
ml-100k,32,9,15,0.6856444995333884,0.9365079365079364,0.7682883884797985
ml-100k,32,9,20,0.6861181954435924,0.9576719576719576,0.7782029976498174
ml-100k,32,9,25,0.6778788870519422,0.9735449735449736,0.7798321835454382
ml-100k,32,9,30,0.6701858680285139,0.9788359788359788,0.7770335341179169
ml-100k,32,9,35,0.6624654385121462,0.9788359788359788,0.7724938799847728
ml-100k,32,10,5,0.514021164021164,0.6560846560846559,0.5613672629545645
ml-100k,32,10,10,0.6237024439405392,0.8412698412698413,0.697762995382043
ml-100k,32,10,15,0.6294713370110195,0.9047619047619048,0.7228824942828088
ml-100k,32,10,20,0.6311768184784058,0.9312169312169312,0.7317138341655555
ml-100k,32,10,25,0.6317508541953393,0.9629629629629628,0.7396655732636243
ml-100k,32,10,30,0.6332775173438105,0.9788359788359788,0.7459729827493187
ml-100k,32,10,35,0.6380064271108324,0.9788359788359788,0.7507686388832593
ml-100k,32,10,5,0.5813932980599646,0.7037037037037037,0.6237171411774587
ml-100k,32,10,10,0.6749601074997901,0.8465608465608465,0.7349986680604893
ml-100k,32,10,15,0.6940988758449076,0.9206349206349206,0.7717792285105175
ml-100k,32,10,20,0.6889602097376435,0.9470899470899472,0.7775735676144377
ml-100k,32,10,25,0.6900140609641078,0.9576719576719576,0.7820213499957933
ml-100k,32,10,30,0.6848459569564372,0.9735449735449736,0.7845831981104221
ml-100k,32,10,35,0.6826281423652757,0.9788359788359788,0.7848751240225611
ml-100k,32,10,5,0.5753968253968254,0.6825396825396826,0.6122826908541193
ml-100k,32,10,10,0.6323696145124716,0.8306878306878307,0.698008634516571
ml-100k,32,10,15,0.6727799390497803,0.9365079365079364,0.7575806259562219
ml-100k,32,10,20,0.6745086349311372,0.9523809523809524,0.7657373950881413
ml-100k,32,10,25,0.6757539610763357,0.984126984126984,0.7771644465038721
ml-100k,32,10,30,0.6828042510278739,0.9947089947089948,0.7891721672702167
ml-100k,32,10,35,0.6840373759498404,1.0,0.7931040550546344
ml-100k,32,10,5,0.4950617283950617,0.6190476190476191,0.5347694633408919
ml-100k,32,10,10,0.6118984630889392,0.8095238095238095,0.6760780665542571
ml-100k,32,10,15,0.6313614222344381,0.8677248677248677,0.7086586228706235
ml-100k,32,10,20,0.654969339458135,0.9206349206349206,0.7431540044853222
ml-100k,32,10,25,0.6683357161255338,0.9523809523809524,0.7625396323812718
ml-100k,32,10,30,0.6790845765052114,0.9735449735449736,0.7761797287782363
ml-100k,32,10,35,0.6814202959364882,0.9788359788359788,0.7823414493928703
ml-100k,32,10,5,0.56005291005291,0.671957671957672,0.5959183673469388
ml-100k,32,10,10,0.6569475938523558,0.8412698412698413,0.7171760839361214
ml-100k,32,10,15,0.6616492120460375,0.8994708994708994,0.7391367750300213
ml-100k,32,10,20,0.6849317944347184,0.9365079365079364,0.7686737347971101
ml-100k,32,10,25,0.6845920098761815,0.9470899470899472,0.773579289540757
ml-100k,32,10,30,0.6762151656784072,0.9629629629629628,0.7740886107362304
ml-100k,32,10,35,0.6647907847674582,0.9682539682539684,0.7680143317384539
ml-100k,32,10,5,0.6086419753086421,0.7248677248677249,0.6471319391954312
ml-100k,32,10,10,0.6570252792475015,0.8624338624338624,0.7253325555379709
ml-100k,32,10,15,0.6823763684874796,0.9365079365079364,0.7689255456086749
ml-100k,32,10,20,0.7013344239534716,0.9629629629629628,0.7907703530424977
ml-100k,32,10,25,0.6941453798129801,0.9735449735449736,0.7878168986705837
ml-100k,32,10,30,0.6896103996336195,0.9735449735449736,0.7869346363473094
ml-100k,32,10,35,0.6824713024292856,0.9788359788359788,0.783500690726381
ml-100k,32,10,5,0.6054673721340388,0.7195767195767195,0.6452884857646762
ml-100k,32,10,10,0.6729570840681951,0.8783068783068783,0.7432165864705547
ml-100k,32,10,15,0.7009476854714949,0.9365079365079364,0.7817881869960596
ml-100k,32,10,20,0.7119164198529278,0.9523809523809524,0.7962276773503406
ml-100k,32,10,25,0.7060918341263811,0.9682539682539684,0.7979280404199489
ml-100k,32,10,30,0.6972131132654993,0.9735449735449736,0.7923115109005893
