dataset,batch_size,layer,top-n,precision,recall,f1
ml-100k,8,3,10,0.4530864197530864,0.5396825396825397,0.4818174183253549
ml-100k,8,3,15,0.5441567985218778,0.6507936507936508,0.5820267034552749
ml-100k,8,3,20,0.58318633159903,0.6931216931216931,0.6228456343891992
ml-100k,8,3,25,0.6220691932993521,0.7671957671957672,0.6737408793933846
ml-100k,8,3,30,0.6241525903290609,0.7883597883597884,0.683071372593538
ml-100k,8,3,35,0.6448138670473332,0.8201058201058201,0.7079610365423878
ml-100k,8,3,5,0.2358906525573192,0.24867724867724866,0.2399848828420257
ml-100k,8,3,10,0.4075837742504409,0.4603174603174603,0.4247333501301755
ml-100k,8,3,15,0.5180713025951121,0.6031746031746031,0.546737336046393
ml-100k,8,3,20,0.5638404070943753,0.6772486772486772,0.6038807753093467
ml-100k,8,3,25,0.5695914314961934,0.7142857142857143,0.6198930731975834
ml-100k,8,3,30,0.5893555665381063,0.7460317460317459,0.6443457517950001
ml-100k,8,3,35,0.5998130211476076,0.7724867724867724,0.6603610487315948
ml-100k,8,3,5,0.27336860670194,0.291005291005291,0.27936507936507937
ml-100k,8,3,10,0.4024565381708239,0.4603174603174603,0.421172419585118
ml-100k,8,3,15,0.4896174519190392,0.5714285714285714,0.516936415100944
ml-100k,8,3,20,0.5521325088785406,0.6507936507936508,0.5852351653730099
ml-100k,8,3,25,0.6176043826837477,0.7301587301587301,0.6554238924539676
ml-100k,8,3,30,0.6434729411878166,0.783068783068783,0.6926758728529044
ml-100k,8,3,35,0.6559916842412297,0.7989417989417991,0.7083367436342222
ml-100k,8,3,5,0.3403880070546737,0.3492063492063492,0.3430335097001763
ml-100k,8,3,10,0.5045477450239355,0.5873015873015873,0.5309019904257999
ml-100k,8,3,15,0.6203955656336608,0.7354497354497355,0.6588140842109096
ml-100k,8,3,20,0.6628999748047366,0.7883597883597884,0.7068647600627058
ml-100k,8,3,25,0.6779169537106045,0.8306878306878307,0.7295848426112812
ml-100k,8,3,30,0.6935914394247729,0.8518518518518519,0.7489481914500664
ml-100k,8,3,35,0.7086678869942175,0.8994708994708994,0.7734669123822385
ml-100k,8,3,5,0.3624338624338624,0.3862433862433862,0.3704459561602417
ml-100k,8,3,10,0.5216805240614765,0.5767195767195767,0.5402452338960275
ml-100k,8,3,15,0.5941270223016255,0.671957671957672,0.6201367424289926
ml-100k,8,3,20,0.6457112699176191,0.7566137566137566,0.6837158432578354
ml-100k,8,3,25,0.6451200682293118,0.7777777777777778,0.6919018719223088
ml-100k,8,3,30,0.6541580760768435,0.8042328042328042,0.7066147503365471
ml-100k,8,3,35,0.6658200874691856,0.8201058201058201,0.7217122253810179
ml-100k,8,3,5,0.2319223985890653,0.2433862433862433,0.23544973544973544
ml-100k,8,3,10,0.4490299823633157,0.4973544973544973,0.4649785840262031
ml-100k,8,3,15,0.515501385739481,0.5978835978835979,0.5431539653761877
ml-100k,8,3,20,0.5766838834299151,0.6825396825396826,0.6135019008034881
ml-100k,8,3,25,0.6032662516789501,0.7354497354497355,0.6499218149513432
ml-100k,8,3,30,0.6155280639407624,0.7619047619047619,0.6667030629637772
ml-100k,8,3,35,0.6286566802323105,0.7936507936507936,0.6867600662045473
ml-100k,16,3,5,0.3818342151675485,0.4232804232804233,0.3954144620811288
ml-100k,16,3,10,0.5597883597883597,0.6507936507936508,0.590526199256358
ml-100k,16,3,15,0.6290627362055933,0.7619047619047619,0.6741577508150803
ml-100k,16,3,20,0.6682278186246441,0.8359788359788359,0.7252378353796116
ml-100k,16,3,25,0.6933709294820405,0.8888888888888888,0.7606284773537518
ml-100k,16,3,30,0.6824016583236937,0.9047619047619048,0.7578213432325903
ml-100k,16,3,35,0.6850885192247176,0.91005291005291,0.7623464266549159
ml-100k,16,3,5,0.2874779541446208,0.3015873015873016,0.29188712522045857
ml-100k,16,3,10,0.4549382716049383,0.5132275132275133,0.4736709498614261
ml-100k,16,3,15,0.5820861678004534,0.671957671957672,0.6118340213578309
ml-100k,16,3,20,0.6153958328561503,0.7407407407407407,0.6573006219622761
ml-100k,16,3,25,0.6896725335217399,0.8571428571428571,0.7450478591930723
ml-100k,16,3,30,0.7250586042565992,0.925925925925926,0.7925498902036688
ml-100k,16,3,35,0.7213135578982884,0.9470899470899472,0.7974590396726942
ml-100k,16,3,5,0.2296296296296297,0.2433862433862433,0.2338876291257244
ml-100k,16,3,10,0.4602922650541698,0.5079365079365079,0.4764676240866718
ml-100k,16,3,15,0.5743092298647855,0.6560846560846559,0.6025272493526462
ml-100k,16,3,20,0.6189615352313765,0.7354497354497355,0.6587408182646278
ml-100k,16,3,25,0.6500792123807997,0.7989417989417991,0.7004936673433897
ml-100k,16,3,30,0.6731888689171602,0.8465608465608465,0.7318618951826971
ml-100k,16,3,35,0.6931848840628142,0.8835978835978836,0.7598021607778859
ml-100k,16,3,5,0.41798941798941797,0.4444444444444444,0.42663139329806
ml-100k,16,3,10,0.611010330057949,0.7037037037037037,0.6426177878558831
ml-100k,16,3,15,0.6857604770303184,0.8412698412698413,0.7395409514923988
ml-100k,16,3,20,0.7099519381265412,0.9047619047619048,0.7775192092676982
ml-100k,16,3,25,0.7221552231356152,0.9259259259259259,0.7942745175594883
ml-100k,16,3,30,0.7344778824937557,0.9470899470899472,0.8092521019170248
ml-100k,16,3,35,0.7155727696032528,0.9576719576719576,0.8001730757790255
ml-100k,16,3,5,0.3849206349206349,0.417989417989418,0.3961451247165533
ml-100k,16,3,10,0.5257495590828923,0.6296296296296297,0.5615871488887362
ml-100k,16,3,15,0.6259256763225017,0.7671957671957672,0.67586825811628
ml-100k,16,3,20,0.6679575568464456,0.8571428571428571,0.7322292613703538
ml-100k,16,3,25,0.6925819896291419,0.9153439153439152,0.7679760529550212
ml-100k,16,3,30,0.7010022203649654,0.9312169312169312,0.7797205720616107
ml-100k,16,3,35,0.7088136588190272,0.9417989417989416,0.7898831998673722
ml-100k,16,3,5,0.5291005291005291,0.5873015873015873,0.5495590828924162
ml-100k,16,3,10,0.6373351809859746,0.7989417989417991,0.6894211755322868
ml-100k,16,3,15,0.68500851000851,0.91005291005291,0.7570209591217995
ml-100k,16,3,20,0.7070372675531406,0.9576719576719576,0.7891288540806181
ml-100k,16,3,25,0.7028916336456018,0.9682539682539684,0.7906842902630954
ml-100k,16,3,30,0.7030970011245454,0.9788359788359788,0.7961104439451556
ml-100k,16,3,35,0.6979345481384412,0.9788359788359788,0.793236119168412
ml-100k,16,3,5,0.281305114638448,0.2857142857142857,0.2828924162257496
ml-100k,16,3,10,0.4962962962962963,0.5502645502645502,0.5138593035418432
ml-100k,16,3,15,0.5774124464600655,0.6772486772486772,0.6109770006595404
ml-100k,16,3,20,0.6446313093138489,0.783068783068783,0.6929583402039051
ml-100k,16,3,25,0.7163242694988726,0.8835978835978836,0.7748554259237829
ml-100k,16,3,30,0.7193735864370784,0.91005291005291,0.7862994116136949
ml-100k,16,3,35,0.7252295323723896,0.9417989417989416,0.8027784268473659
ml-100k,16,3,5,0.4113756613756614,0.4497354497354497,0.4246409674981104
ml-100k,16,3,10,0.5433862433862433,0.6296296296296297,0.5732846224909717
ml-100k,16,3,15,0.6527609809355841,0.7724867724867724,0.6947843896256594
ml-100k,16,3,20,0.7062463256907702,0.8677248677248677,0.7632090578324628
ml-100k,16,3,25,0.7244117388227663,0.9259259259259259,0.7953314631363121
ml-100k,16,3,30,0.7346758671637899,0.9523809523809524,0.8110119983750635
ml-100k,16,3,35,0.7289962995290038,0.9576719576719576,0.8103312908454442
ml-100k,16,3,5,0.3703703703703704,0.3915343915343915,0.3774250440917107
ml-100k,16,3,10,0.5489417989417991,0.6296296296296297,0.5774250440917108
ml-100k,16,3,15,0.6436381960191485,0.7724867724867724,0.6876820710154045
ml-100k,16,3,20,0.6886340731578826,0.8412698412698413,0.7406051774890541
ml-100k,16,3,25,0.7334125457141331,0.8994708994708994,0.7914343922477
ml-100k,16,3,30,0.7225971485892121,0.9153439153439152,0.7898052311755296
ml-100k,16,3,35,0.7271455569191331,0.9523809523809524,0.8059119861445083
ml-100k,16,3,5,0.4857142857142857,0.5555555555555556,0.5088855295204501
ml-100k,16,3,10,0.6230914588057446,0.7671957671957672,0.6705930166247627
ml-100k,16,3,15,0.6524939493193461,0.8571428571428571,0.7171558306478942
ml-100k,16,3,20,0.6756156982347458,0.9153439153439152,0.7551452901631096
ml-100k,16,3,25,0.6911064588960308,0.9470899470899472,0.775617223057182
ml-100k,16,3,30,0.688359013161829,0.9523809523809524,0.7789996338066519
ml-100k,16,3,35,0.6993271788072355,0.9788359788359788,0.7963936146742501
ml-100k,32,3,5,0.43271604938271596,0.4867724867724868,0.4509952128999748
ml-100k,32,3,10,0.5443877551020407,0.6984126984126984,0.5945845453781962
ml-100k,32,3,15,0.5812499522816983,0.8042328042328042,0.6541789857240676
ml-100k,32,3,20,0.6132800914546946,0.873015873015873,0.6974343271233017
ml-100k,32,3,25,0.6214856891560907,0.8994708994708994,0.7115613142612383
ml-100k,32,3,30,0.6252969214330951,0.9206349206349206,0.7200126482989307
ml-100k,32,3,35,0.6301445207417246,0.9470899470899472,0.7304983897096209
ml-100k,32,3,5,0.5313932980599647,0.6613756613756614,0.5735995632821029
ml-100k,32,3,10,0.6289871504157218,0.8359788359788359,0.695217769946258
ml-100k,32,3,15,0.6660049092588775,0.9153439153439152,0.7452436746087541
ml-100k,32,3,20,0.6612813479876972,0.9417989417989416,0.7513211911213558
ml-100k,32,3,25,0.6447953355835807,0.9470899470899472,0.7418041651126174
ml-100k,32,3,30,0.6513511883701264,0.9682539682539684,0.7541639431828882
ml-100k,32,3,35,0.6528966493092084,0.9788359788359788,0.7595281314753317
ml-100k,32,3,5,0.5352733686067019,0.6666666666666666,0.5782354917275553
ml-100k,32,3,10,0.6430440077265474,0.8306878306878307,0.7068169096180301
ml-100k,32,3,15,0.6612494941860022,0.8994708994708994,0.7429831923136262
ml-100k,32,3,20,0.6528695675164788,0.9206349206349206,0.7464177210169429
ml-100k,32,3,25,0.6374869554141263,0.9365079365079364,0.7410019419772735
ml-100k,32,3,30,0.6530822258685627,0.9629629629629628,0.7599953398998981
ml-100k,32,3,35,0.6465370020557221,0.9629629629629628,0.7552383298100753
ml-100k,32,3,5,0.5702821869488536,0.6931216931216931,0.6095196103132611
ml-100k,32,3,10,0.6369614512471655,0.8624338624338624,0.7114256114256114
ml-100k,32,3,15,0.6484982096093208,0.9206349206349206,0.7392733140276019
ml-100k,32,3,20,0.6719065326208183,0.9735449735449736,0.7758336604598144
ml-100k,32,3,25,0.6654621980018807,0.9735449735449736,0.7720066160926268
ml-100k,32,3,30,0.6593719184989026,0.9735449735449736,0.7684937540996011
ml-100k,32,3,35,0.6478670132565901,0.9841269841269841,0.7622591028262566
ml-100k,32,3,5,0.5335097001763668,0.6455026455026455,0.5690728143109095
ml-100k,32,3,10,0.6309880742420424,0.8253968253968254,0.6931256867764805
ml-100k,32,3,15,0.6526840296681566,0.9047619047619048,0.732890048925235
ml-100k,32,3,20,0.6461309927579768,0.9259259259259259,0.737194587877802
ml-100k,32,3,25,0.6411315179271942,0.9365079365079364,0.7387710898348989
ml-100k,32,3,30,0.6402875181570694,0.9682539682539684,0.746893414562845
ml-100k,32,3,35,0.6448648819935626,0.9788359788359788,0.7554117399478503
ml-100k,32,3,5,0.5984126984126984,0.7301587301587301,0.641509196271101
ml-100k,32,3,10,0.6804862685815066,0.8677248677248677,0.7444256214097484
ml-100k,32,3,15,0.6632591834972789,0.91005291005291,0.7470168173686773
ml-100k,32,3,20,0.6902257648289395,0.9576719576719576,0.7829195402989848
ml-100k,32,3,25,0.6831282274129589,0.9841269841269841,0.7862484685132693
ml-100k,32,3,30,0.6880222027830499,0.9947089947089948,0.7932047195988701
ml-100k,32,3,35,0.6859681891999472,0.9947089947089948,0.7920550515196157
ml-100k,32,3,5,0.426984126984127,0.5185185185185185,0.4557151255563954
ml-100k,32,3,10,0.5333837238599144,0.6825396825396826,0.5815997935045554
ml-100k,32,3,15,0.5557698768016228,0.7671957671957672,0.6233141228337552
ml-100k,32,3,20,0.5993804108883474,0.8677248677248677,0.6842975264507035
ml-100k,32,3,25,0.6205042048762871,0.9365079365079364,0.7207980710386018
ml-100k,32,3,30,0.6254674273686264,0.9523809523809524,0.7312723951402029
ml-100k,32,3,35,0.6257721711030227,0.9629629629629628,0.7374494284653861
ml-100k,32,3,5,0.3951499118165785,0.4973544973544973,0.4276643990929705
ml-100k,32,3,10,0.5106135046611237,0.7142857142857143,0.5753256443732635
ml-100k,32,3,15,0.5607927346022584,0.8201058201058201,0.6441471589930974
ml-100k,32,3,20,0.6138486366660969,0.8994708994708994,0.7053862801825084
ml-100k,32,3,25,0.6103153214147612,0.9259259259259259,0.7107201354560632
ml-100k,32,3,30,0.6013466211559484,0.9312169312169312,0.7075909434083216
ml-100k,32,3,35,0.6090752376480283,0.9576719576719576,0.7213743980828732
ml-100k,32,3,5,0.6423280423280423,0.783068783068783,0.6877005123036869
ml-100k,32,3,10,0.6645124716553289,0.8624338624338624,0.7299953133286465
ml-100k,32,3,15,0.6657145911114164,0.8941798941798942,0.7417301540317414
ml-100k,32,3,20,0.6616007302515239,0.9206349206349206,0.7466667947445618
ml-100k,32,3,25,0.6537363900925993,0.9312169312169312,0.7451098747644499
ml-100k,32,3,30,0.6600821246185189,0.9523809523809524,0.7562166799481914
ml-100k,32,3,35,0.6479525418449936,0.9629629629629628,0.753126998812177
ml-100k,32,3,5,0.5880070546737213,0.7089947089947091,0.6270555135634501
ml-100k,32,3,10,0.6693709582598472,0.8677248677248677,0.735197885594711
ml-100k,32,3,15,0.6963702816877421,0.9470899470899472,0.778220139821447
ml-100k,32,3,20,0.6823185762261392,0.9629629629629628,0.7756048910183546
ml-100k,32,3,25,0.6773068216413098,0.9682539682539684,0.7754168027538192
ml-100k,32,3,30,0.6623270455189714,0.9682539682539684,0.7637164287654342
ml-100k,32,3,35,0.6655218507232198,0.9788359788359788,0.7690560370623154
ml-100k,64,3,5,0.5343915343915344,0.6507936507936508,0.5739564961787185
ml-100k,64,3,10,0.6197656840513983,0.8148148148148148,0.6840675785120229
ml-100k,64,3,15,0.6478620292112355,0.8835978835978836,0.727708578171746
ml-100k,64,3,20,0.6509761022599491,0.9153439153439152,0.7405880656949685
ml-100k,64,3,25,0.6570021663158917,0.9417989417989416,0.7560557052877807
ml-100k,64,3,30,0.6492048225477868,0.9523809523809524,0.7536869530137431
ml-100k,64,3,35,0.6478023675024062,0.9629629629629628,0.7557711215192013
ml-100k,64,3,5,0.4943562610229277,0.5873015873015873,0.5245023935500126
ml-100k,64,3,10,0.643140589569161,0.8042328042328042,0.6982712760490538
ml-100k,64,3,15,0.6993008314436886,0.8994708994708994,0.7660120061147138
ml-100k,64,3,20,0.7022369458877395,0.9365079365079364,0.7812280853580181
ml-100k,64,3,25,0.7025467037371799,0.9629629629629628,0.7914499359482735
ml-100k,64,3,30,0.6927538510871843,0.9682539682539684,0.7849466441687865
ml-100k,64,3,35,0.6888592039686687,0.9682539682539684,0.7852255415492522
ml-100k,64,3,5,0.4911816578483245,0.582010582010582,0.5214789619551524
ml-100k,64,3,10,0.6375157470395565,0.8095238095238095,0.6944867595661246
ml-100k,64,3,15,0.6683547199420216,0.9047619047619048,0.7457644237191143
ml-100k,64,3,20,0.6700748986463272,0.9259259259259259,0.7564345275363017
ml-100k,64,3,25,0.6872934358928757,0.9470899470899472,0.7773980307040579
ml-100k,64,3,30,0.6842237827531945,0.9682539682539684,0.7814715856817259
ml-100k,64,3,35,0.6772044167178941,0.9735449735449736,0.7820630990188395
ml-100k,64,3,5,0.43183421516754855,0.4973544973544973,0.4534853447551861
ml-100k,64,3,10,0.6071281599059376,0.783068783068783,0.6647928842606713
ml-100k,64,3,15,0.6435884515249595,0.8783068783068783,0.7192728209301507
ml-100k,64,3,20,0.6759230187801617,0.9206349206349206,0.7577531921268714
ml-100k,64,3,25,0.6884322234462289,0.9629629629629628,0.7781756576365647
ml-100k,64,3,30,0.6858739786017218,0.9682539682539684,0.7794781018352457
ml-100k,64,3,35,0.6788837150931112,0.9682539682539684,0.7758725998173485
ml-100k,64,3,5,0.5727513227513227,0.6984126984126984,0.6138657932308725
ml-100k,64,3,10,0.6984693877551021,0.8888888888888888,0.7587083404543723
ml-100k,64,3,15,0.6898802255945112,0.91005291005291,0.7613892376381934
ml-100k,64,3,20,0.6956141301379397,0.9312169312169312,0.7766346589400601
ml-100k,64,3,25,0.6968939617632428,0.9629629629629628,0.7885181094732006
ml-100k,64,3,30,0.7012395284454107,0.9735449735449736,0.7956969797271376
ml-100k,64,3,35,0.6929189206157467,0.9788359788359788,0.7920222533396427
ml-100k,64,3,5,0.41040564373897703,0.5185185185185185,0.4455026455026455
ml-100k,64,3,10,0.5501070798689847,0.7777777777777778,0.6210956298257885
ml-100k,64,3,15,0.6228643196897165,0.8941798941798942,0.711211487007595
ml-100k,64,3,20,0.6408594638753369,0.9365079365079364,0.7365967055892528
ml-100k,64,3,25,0.6373635917286711,0.9629629629629628,0.7442609798898004
ml-100k,64,3,30,0.6540891950322391,0.9788359788359788,0.7636132090691333
ml-100k,64,3,35,0.6455348362848732,0.9788359788359788,0.7589083324646693
ml-100k,64,3,5,0.5060846560846561,0.5978835978835979,0.5357436801881246
ml-100k,64,3,10,0.6015306122448979,0.7777777777777778,0.6579650214570849
ml-100k,64,3,15,0.6232577093688204,0.8518518518518519,0.7001197120478166
ml-100k,64,3,20,0.6428765972416765,0.8941798941798942,0.7296388777680348
ml-100k,64,3,25,0.6717430497192401,0.9470899470899472,0.7660273433146146
ml-100k,64,3,30,0.6719652496330711,0.9629629629629628,0.7716872331827561
ml-100k,64,3,35,0.6712508257664038,0.9788359788359788,0.7770011534672474
ml-100k,64,3,5,0.4910934744268077,0.582010582010582,0.5206097253716302
ml-100k,64,3,10,0.6049634668682288,0.7883597883597884,0.6654194424035694
ml-100k,64,3,15,0.6537477954144622,0.8888888888888888,0.7296918456582323
ml-100k,64,3,20,0.6562484252960443,0.9153439153439152,0.7408156066763371
ml-100k,64,3,25,0.6555683790394342,0.9365079365079364,0.7472848888857259
ml-100k,64,3,30,0.6431032499182948,0.9470899470899472,0.7409577017068547
ml-100k,64,3,35,0.6406700775295056,0.9576719576719576,0.7430031762623382
ml-100k,64,3,5,0.4607583774250442,0.5661375661375662,0.4942050894431847
ml-100k,64,3,10,0.6297346098933401,0.8306878306878307,0.6949770687865926
ml-100k,64,3,15,0.6427947273185368,0.8835978835978836,0.7236999198218851
ml-100k,64,3,20,0.6587466619212651,0.9153439153439152,0.7465206613792947
ml-100k,64,3,25,0.6534024867825055,0.9417989417989416,0.7491529729353921
ml-100k,64,3,30,0.6661928900024138,0.9523809523809524,0.7637296112082167
ml-100k,64,3,35,0.6646269732464386,0.9576719576719576,0.7659742737160106
ml-100k,64,3,5,0.4958553791887125,0.6137566137566137,0.5338792307046275
ml-100k,64,3,10,0.5805744520030234,0.783068783068783,0.6446849446849446
ml-100k,64,3,15,0.6326843350652874,0.873015873015873,0.7112795609662778
ml-100k,64,3,20,0.6405409919298808,0.91005291005291,0.7297473908069022
ml-100k,64,3,25,0.6361351097462208,0.9365079365079364,0.7335162526942384
ml-100k,64,3,30,0.6412371872689333,0.9365079365079364,0.7374489205361975
ml-100k,64,3,35,0.6604690759178989,0.9523809523809524,0.7561009764816413
ml-100k,128,3,5,0.5207231040564373,0.6243386243386243,0.5548500881834214
ml-100k,128,3,10,0.6083522297808012,0.8148148148148148,0.6741125717316193
ml-100k,128,3,15,0.625554295792391,0.8677248677248677,0.705566269183646
ml-100k,128,3,20,0.6365617610248796,0.9047619047619048,0.7233549788328679
ml-100k,128,3,25,0.6508014472300186,0.9312169312169312,0.7430199539374865
ml-100k,128,3,30,0.6628291785504671,0.9417989417989416,0.755540140350292
ml-100k,128,3,35,0.6814842594820556,0.9629629629629628,0.7765955651542273
ml-100k,128,3,5,0.38227513227513227,0.4444444444444444,0.4029478458049886
ml-100k,128,3,10,0.5347127739984883,0.6931216931216931,0.5868072256961145
ml-100k,128,3,15,0.5875220458553791,0.7989417989417991,0.6562595840373618
ml-100k,128,3,20,0.6198237388713579,0.873015873015873,0.7031060511010385
ml-100k,128,3,25,0.6249612821041391,0.8994708994708994,0.7153861932364562
ml-100k,128,3,30,0.6190182252684789,0.9047619047619048,0.7143372419191668
ml-100k,128,3,35,0.6299472370317374,0.9206349206349206,0.7286755432553753
ml-100k,128,3,5,0.42857142857142855,0.492063492063492,0.4487528344671202
ml-100k,128,3,10,0.5767195767195767,0.7301587301587301,0.6257075669774083
ml-100k,128,3,15,0.5796485260770975,0.8148148148148148,0.6535220571868564
ml-100k,128,3,20,0.6242227349370207,0.8835978835978836,0.7069097824110356
ml-100k,128,3,25,0.6307188255600954,0.925925925925926,0.7235928423269323
ml-100k,128,3,30,0.6356782914322596,0.9417989417989416,0.7338107671222521
ml-100k,128,3,35,0.6420010560465864,0.9576719576719576,0.7445125802473328
ml-100k,128,3,5,0.5821869488536155,0.6349206349206349,0.5999748047367095
ml-100k,128,3,10,0.6541005291005291,0.8042328042328042,0.7069119005626942
ml-100k,128,3,15,0.6881095535857441,0.8941798941798942,0.7592803434073275
ml-100k,128,3,20,0.6710661032089603,0.9153439153439152,0.7544412692306939
ml-100k,128,3,25,0.6600424097082409,0.9365079365079364,0.7547436862021811
ml-100k,128,3,30,0.6597956059016798,0.9576719576719576,0.7616907599350161
ml-100k,128,3,35,0.6536643098470728,0.9629629629629628,0.7602861893570068
ml-100k,128,3,5,0.4425044091710759,0.5079365079365079,0.4650961619215586
ml-100k,128,3,10,0.5843663391282439,0.7354497354497355,0.634138759535585
ml-100k,128,3,15,0.6333879230704628,0.8412698412698413,0.7019443965374971
ml-100k,128,3,20,0.637221464602417,0.8835978835978836,0.7183093673347085
ml-100k,128,3,25,0.6441181393562347,0.91005291005291,0.7333179792487734
ml-100k,128,3,30,0.6532835443414587,0.9312169312169312,0.7478284061618974
ml-100k,128,3,35,0.6479481835037391,0.9417989417989416,0.7480483056143199
ml-100k,128,3,5,0.3338624338624338,0.3862433862433862,0.35047871000251946
ml-100k,128,3,10,0.5070861678004536,0.6402116402116402,0.5500473365552729
ml-100k,128,3,15,0.5877697992777358,0.7724867724867724,0.6475420376214027
ml-100k,128,3,20,0.6014252502347739,0.8306878306878307,0.6750043208984681
ml-100k,128,3,25,0.6228550696804666,0.873015873015873,0.7053830921750401
ml-100k,128,3,30,0.6408677340400031,0.9206349206349206,0.7313163652417382
ml-100k,128,3,35,0.652287430691775,0.9470899470899472,0.7473124878572095
ml-100k,128,3,5,0.3617283950617285,0.4338624338624337,0.3846056941295036
ml-100k,128,3,10,0.5053791887125221,0.671957671957672,0.5584845195956307
ml-100k,128,3,15,0.5901329564027977,0.8042328042328042,0.6587713597050665
ml-100k,128,3,20,0.6162769476261539,0.8677248677248677,0.6974637235247735
ml-100k,128,3,25,0.6245553570010547,0.8941798941798942,0.712920099475843
ml-100k,128,3,30,0.6382937458270719,0.9206349206349206,0.7322703374999396
ml-100k,128,3,35,0.6508877766508024,0.9312169312169312,0.7458879721279581
ml-100k,128,3,5,0.4201940035273368,0.4867724867724868,0.44139581758629376
ml-100k,128,3,10,0.5437683715461493,0.6984126984126984,0.5921878239338556
ml-100k,128,3,15,0.6306267806267807,0.8253968253968254,0.6923777286374957
ml-100k,128,3,20,0.6435334239022381,0.873015873015873,0.7162468256703846
ml-100k,128,3,25,0.6463408138011313,0.9047619047619048,0.7298563863525841
ml-100k,128,3,30,0.6361414923389713,0.9206349206349206,0.730143190471263
ml-100k,128,3,35,0.6434960197956049,0.9417989417989416,0.7444102333375907
ml-100k,128,3,5,0.5004409171075839,0.5661375661375662,0.5226001511715797
ml-100k,128,3,10,0.5552469135802469,0.6984126984126984,0.6005445759414013
ml-100k,128,3,15,0.6153605213129023,0.8095238095238095,0.6794327373483596
ml-100k,128,3,20,0.6136589380637,0.8571428571428571,0.6926242570711587
ml-100k,128,3,25,0.6264167073064316,0.8941798941798942,0.7101012053540603
ml-100k,128,3,30,0.6542720360180677,0.9206349206349206,0.7404886736458131
ml-100k,128,3,35,0.6610062480311418,0.9417989417989416,0.7529256234533084
ml-100k,128,3,5,0.4484126984126984,0.5185185185185185,0.4720836482741245
ml-100k,128,3,10,0.6262786596119929,0.783068783068783,0.679305908670988
ml-100k,128,3,15,0.6591143864953388,0.873015873015873,0.7303834026056248
ml-100k,128,3,20,0.6785219924108813,0.9312169312169312,0.7627950791816339
ml-100k,128,3,25,0.6838747231604375,0.9523809523809524,0.7739064639882863
ml-100k,128,3,30,0.6709786703250755,0.9629629629629628,0.7701300726854811
ml-100k,128,3,35,0.6692837857071973,0.9735449735449736,0.7728071270112208
ml-100k,4,4,5,0.12962962962962962,0.13227513227513227,0.13051146384479714
ml-100k,4,4,10,0.3611111111111111,0.3915343915343915,0.3707734945830184
ml-100k,4,4,15,0.5049823633156967,0.5714285714285714,0.5275521656474037
ml-100k,4,4,20,0.5650667674477198,0.6666666666666666,0.5991872618856746
ml-100k,4,4,25,0.5660565460752202,0.7037037037037037,0.6135413955979864
ml-100k,4,4,30,0.5835326049611764,0.7460317460317459,0.6397108576933138
ml-100k,4,4,35,0.6256104125151745,0.7936507936507936,0.6841787187512612
ml-100k,4,4,5,0.3002645502645503,0.32275132275132273,0.3078861174099269
ml-100k,4,4,10,0.4392416225749559,0.5026455026455027,0.4604999351031097
ml-100k,4,4,15,0.4985785672293609,0.5873015873015873,0.5280375562121594
ml-100k,4,4,20,0.5672566557487192,0.671957671957672,0.6020610834336324
ml-100k,4,4,25,0.6107128321414036,0.7248677248677249,0.6511012394967808
ml-100k,4,4,30,0.6415677166144019,0.783068783068783,0.6899055665308479
ml-100k,4,4,35,0.68040472901584,0.8306878306878307,0.7322877855247178
ml-100k,4,4,5,0.23853615520282184,0.25925925925925924,0.2451499118165785
ml-100k,4,4,10,0.4320987654320987,0.4973544973544973,0.4526054192720858
ml-100k,4,4,15,0.4976400436717897,0.6084656084656085,0.5317491738126658
ml-100k,4,4,20,0.5429096329889981,0.6825396825396826,0.5888004434996915
ml-100k,4,4,25,0.6029790585972707,0.783068783068783,0.6615418454354028
ml-100k,4,4,30,0.6427331403866945,0.8306878306878307,0.7057300494940755
ml-100k,4,4,35,0.6505782283560061,0.8465608465608465,0.7171787928805153
ml-100k,4,4,5,0.15343915343915346,0.15873015873015872,0.15520282186948853
ml-100k,4,4,10,0.32073570168808263,0.35978835978835977,0.3333921222810112
ml-100k,4,4,15,0.448812386907625,0.5291005291005291,0.4759763164525069
ml-100k,4,4,20,0.5028680608045687,0.6137566137566137,0.5401892933638965
ml-100k,4,4,25,0.5414701994067074,0.6772486772486772,0.5878869340054165
ml-100k,4,4,30,0.5745920305444114,0.7195767195767195,0.6253234543470501
ml-100k,4,4,35,0.5898288834065776,0.7566137566137566,0.6463722396507618
ml-100k,4,4,5,0.1164021164021164,0.1164021164021164,0.1164021164021164
ml-100k,4,4,10,0.37301587301587297,0.3915343915343915,0.3798941798941799
ml-100k,4,4,15,0.490501385739481,0.544973544973545,0.5098085923482749
ml-100k,4,4,20,0.5771919879062737,0.6507936507936508,0.6043362575108606
ml-100k,4,4,25,0.6200588652969605,0.7248677248677249,0.6584883325536108
ml-100k,4,4,30,0.6532725358122184,0.7724867724867724,0.6965248580627071
ml-100k,4,4,35,0.6730758168623666,0.8095238095238095,0.7233360396471521
ml-100k,4,4,5,0.18342151675485008,0.1851851851851852,0.1841269841269841
ml-100k,4,4,10,0.362610229276896,0.4021164021164021,0.3749559082892416
ml-100k,4,4,15,0.4656672545561435,0.5396825396825397,0.4899777177554955
ml-100k,4,4,20,0.5467120181405896,0.6349206349206349,0.5769256672347733
